response_num,"For the packages that you have used, how do you rate your level of proficiency? [HoloViews]","For the packages that you have used, how do you rate your level of proficiency? [Panel]","For the packages that you have used, how do you rate your level of proficiency? [GeoViews]","For the packages that you have used, how do you rate your level of proficiency? [Datashader]","For the packages that you have used, how do you rate your level of proficiency? [hvPlot]","For the packages that you have used, how do you rate your level of proficiency? [Colorcet]","For the packages that you have used, how do you rate your level of proficiency? [Param]","For the packages that you have used, how do you rate your level of proficiency? [Lumen]","How did you hear about this survey?
[select all that apply]",What field do you work in?,"What is your subfield (for example ""Geosciences"")?",What title best characterizes your role when using HoloViz tools?,"On what type of systems do you work?
[select all that apply]","What potential changes to our documentation do you think would most improve the new user experience? Here are some suggestions, but feel free to write-in your own.
[select all that apply]","What kinds of data do you commonly use?
[select all that apply]","What file formats do you work with?
[select all that apply]","Where are your datasets stored?
[select all that apply]","How large are your datasets?
[select all that apply]","What do you typically do with data?
[select all that apply]",What was the first HoloViz Tool that you used?,For how long have you used HoloViz tools?,"What data library/structure do you commonly use with HoloViz?
[select all that apply]","What other packages do you use alongside HoloViz tools?
[select all that apply]","What notebook environment do you use when working with HoloViz tools?
[select all that apply]","How do you share your HoloViz work with others?
[select all that apply]","If you share live, running Python apps, what frameworks and platforms do you use?
[select all that apply]",How was your documentation experience when you were a new HoloViz user?,"For the documentation sites that you have used, rate the overall content effectiveness. [HoloViews]","For the documentation sites that you have used, rate the overall content effectiveness. [Panel]","For the documentation sites that you have used, rate the overall content effectiveness. [GeoViews]","For the documentation sites that you have used, rate the overall content effectiveness. [Datashader]","For the documentation sites that you have used, rate the overall content effectiveness. [hvPlot]","For the documentation sites that you have used, rate the overall content effectiveness. [Colorcet]","For the documentation sites that you have used, rate the overall content effectiveness. [Param]","For the documentation sites that you have used, rate the overall content effectiveness. [Lumen]",How important is improving the visual design of this package's documentation site to your experience?,"Have you checked out the tutorial on HoloViz.org? If so, in what forms have you experience it?",Which specific HoloViz package have you used the most?,"For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For the package that you selected, improvement to what documentation topics would you most benefit from?","For hvPlot, how often do you use each API? [.hvPlot]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For the package that you selected, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For hvPlot, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For hvPlot, improvement to which documentation topics would you most benefit from?
[select all that apply]","For hvPlot, how often do you use each API? [.interactive]","For hvPlot, how often do you use each API? [.explorer]","If you have used both hvPlot and HoloViews, which do you prefer for data exploration?","What resources have you used for debugging your HoloViz issues?
[select all that apply]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For Panel, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For Panel, improvement to which specific documentation topics would you most benefit from?
[select all that apply]","For Panel, how often do you use each API? [Reactive functions (panel.bind or @panel.depends)]","For Panel, how often do you use each API? [Interactive functions (panel.interact)]","For Panel, how often do you use each API? [Parameterized Classes (@param.depends)]","For Panel, how often do you use each API? [Callbacks (param.watch)]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Beginner tutorials]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Advanced tutorials]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [‘How-to’ recipes for specific tasks]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Reference API]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Explanation of concepts and design]","For HoloViews, rank the type of documentation that we should focus on improving to help you most right now? [Domain examples]","For HoloViews, improvement to which documentation topics would you most benefit from?
[select all that apply]","If you have used both hvPlot and HoloViews, which do you prefer for data exploration?.1","If you have asked a question or posted something online about HoloViz (for example, on our Discourse, Stack Overflow, or GitHub), how satisfied or dissatisfied were you with responsiveness?","What development activities would help you most right now? 
[select all that apply]",Is there anything else we can do to make your experience better?,How likely are you to recommend HoloViz to a friend or colleague? ,Would it be ok for us to follow up with you about your responses?,"What plotting backend do you use with hvPlot? Reminder: a plotting backend is the package that hvPlot uses to generate a plot, and the default is Bokeh.
[select all that apply]","What plotting packages do you use with Panel?
[select all that apply]","What plotting backend do you use with HoloViews? Reminder: a plotting backend is the package that HoloViews uses to generate a plot.
[select all that apply]","When using Python packages, do you benefit if a package has used type hints and declarations in their code?","Where do you write Python scripts when working with HoloViz tools?
[select all that apply]",How important is improving the visual design of the hvPlot documentation site to your experience?,How important is improving the visual design of the Panel documentation site to your experience?,How important is improving the visual design of the HoloView documentation site to your experience?
29,4,5 - Advanced,4,3,5 - Advanced,2,1 - Beginner,1 - Beginner,Twitter,Healthcare,"Applied data science to healthcare and finance (mathematical optimization, deep learning, simulations…)",Data Scientist,Desktop workstation,"Create a guide on choosing the most appropriate package to work with, Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, HDF5, Parquet, Zarr","Blob / Object Storage, Local filesystem, SQL database","GBs, TBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards",HoloViews,More than 3 years,"Dask.DataFrame, GeoPandas, Pandas","Bokeh, Dask, Pandas, PyTorch, SciPy, scikit-learn, statsmodels, Xarray",Jupyter Notebook,"Exported HTML, Internally hosted apps, Entire notebooks","MyBinder, Nginx, PyScript",3.0,3,4,4,3,5 - Very Effective,3,2,3,,"I read through the tutorial on HoloViz.org, I watched a guided talk through the tutorial",hvPlot,,,5 - All the time,,,,,,6,2,5,7 - Highest priority,4,3,"Comparing APIs, Custom styling, Working with other HoloViz packages",3,1 - Never,hvPlot,"GitHub Issues, HoloViz Documentation",,,,,,,,,,,,,,,,,,,,Somewhat satisfied,Bug fixes,"Honestly, the amount of work you guys are doing is incredible. The HoloViz ecosystem is extremely complex, but very complete at the same time (there is nothing quite like it in any other programming language). Developing viz libraries is super challenging (bugs everywhere and every user has a different critical-for-him/her request). Keep up the great job",9.0,Yes,Bokeh,,,No,VS Code,4.0,,
30,3,4,1 - Beginner,1 - Beginner,4,1 - Beginner,3,1 - Beginner,Twitter,Manufacturing,Supply Chain,Data Scientist,"Cluster, Personal laptop","Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations, Redesign the appearance and story of homepages","Tabular/Columnar (Pandas, etc.)","CSV, Parquet, plain custom format","Network filesystem, SQL database",GBs,"Analyze and explore data, Build and share interactive visualizations/dashboards, Gather and clean data, Report statistical results",hvPlot,1 - 3 years,Pandas,"Dask, NumPy, Pandas, Plotly","Jupyter Lab, VS Code Notebook","Exported HTML, Internally hosted apps, Entire notebooks",Qlik Sense and internal deployment with Panel when requires very custom dashboard,4.0,4,3,,,4,,,,,"I read through the tutorial on HoloViz.org, I watched a guided talk through the tutorial",Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, Stack Overflow",2,3,7 - Highest Priority,6,5,4,"Composing templates, Custom layout, Deploying or exporting",3,2,2,2,,,,,,,,,Very satisfied,"Better documentation, More examples in my domain",,10.0,Yes,,Bokeh,,Yes,VS Code,,4.0,
31,2,1 - Beginner,1 - Beginner,2,3,2,1 - Beginner,1 - Beginner,"HoloViz blog, Twitter",Consumer Goods,Data Science Services,Data Scientist,"Cluster, Cloud","Create a short tutorial for each individual package, Create examples of when and how to switch between different packages, Improve the reference API material with examples and type declarations","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, JSON, Parquet","Blob / Object Storage, Network filesystem, SQL database","GBs, TBs","Analyze and explore data, Build and deploy models, Gather and clean data",hvPlot,Less than 6 months,"Dask.DataFrame, NumPy, Pandas","Matplotlib, NumPy, Pandas, Plotly, PyTorch, SciPy, scikit-learn, statsmodels, TensorFlow","Jupyter Lab, VS Code Notebook","Exported images, Entire notebooks","Amazon Web Services, Microsoft Azure",4.0,4,4,3,3,4,4,2,3,,"I read through the tutorial on HoloViz.org, Read tutorial and worked through notebooks from scratch ",hvPlot,,,5 - All the time,,,,,,1 - Lowest priority,7 - Highest priority,4,6,5,3,"Creating subplots, Comparing APIs, Custom styling, Layouts, Statistical plots, Timeseries data, Using widgets, Working with other HoloViz packages",2,2,hvPlot,"GitHub Issues, HoloViz Documentation, Stack Overflow",,,,,,,,,,,,,,,,,,,,Neither satisfied nor dissatisfied,"Better documentation, New features","Arrange plots not only horizontally via overloaded operators, but also provide functionality to do so vertically.",7.0,No thanks,"Bokeh, Matplotlib, Plotly",,,Yes,VS Code,1.0,,
32,3,5 - Advanced,1 - Beginner,2,5 - Advanced,2,3,1 - Beginner,HoloViz gitter,Manufacturing,electrochemical energy storage,Data Scientist,Desktop workstation,"Create a guide on choosing the most appropriate package to work with, Create a short tutorial for each individual package, a ""unchange"" request: don't turn the documentation homepages into a marketting landing page like some other data viz applications. Looking pro & going right into business made me read further","Streaming, Tabular/Columnar (Pandas, etc.)","CSV, JSON, XML","Local filesystem, Network filesystem, Python Pickle, SQL database","MBs, GBs","Analyze and explore data, Build and share interactive visualizations/dashboards, Gather and clean data, Report statistical results",hvPlot,More than 3 years,Pandas,"Bokeh, NumPy, Pandas, Plotly, SciPy, scikit-learn","Jupyter Notebook, Jupyter Lab","Exported HTML, Exported images, Internally hosted apps, Entire notebooks","Flask, Panel",3.0,2,5 - Very Effective,,,4,,4,,,,Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",4,7 - Highest Priority,6,5,3,2,"Authentication, Building custom components, Custom layout, Debugging, App responsivity",3,2,5 - All the time,4,,,,,,,,,Very satisfied,"Bug fixes, Performance improvements","You asked about my experience as a new user going through your documentation, and I gave an average score. However you didn't ask how it's now! I started when Param's doc was dry & inhospitable, it improved a lot since then.",10.0,Yes,,"Bokeh, Plotly",,Yes,VS Code,,3.0,
33,4,4,1 - Beginner,3,4,2,4,1 - Beginner,HoloViz discourse,Engineering,space,Software Engineer/Developer,Personal laptop,"Create a short tutorial for each individual package, Create examples of when and how to switch between different packages","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, Parquet","HDFS, Local filesystem, Python Pickle, SQL database","KBs, MBs, GBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",HoloViews,1 - 3 years,"Dask.DataFrame, NumPy, Pandas, Xarray","Bokeh, Dask, Intake, Matplotlib, NumPy, Pandas, Plotly, PyTorch, SciPy, scikit-learn, statsmodels, TensorFlow, Xarray","Jupyter Notebook, VS Code Notebook, Colab Notebook","Exported images, Internally hosted apps, Entire notebooks, Screenshot images","Amazon Web Services, Anaconda Enterprise, Django, Nginx",4.0,4,3,,3,3,3,3,,,I read through the tutorial on HoloViz.org,HoloViews,,,,,,,,,,,,,,,,,,,HoloViz Discourse,,,,,,,,,,,,4,5,7 - Highest Priority,2,6,3,"Applying customizations using the options system, Custom interactivity, Dynamic generation of data and elements (DynamicMaps), Element containers (Layout, Overlay, HoloMap, etc), Streaming data, Working with other HoloViz packages",hvPlot,Very satisfied,Better documentation,,9.0,No thanks,,,Bokeh,No,VS Code,,,3.0
34,,2,,,,,2,,HoloViz discourse,Research & Development (Non-academic),Lifesciences,Software Engineer/Developer,Personal laptop,"Improve the reference API material with examples and type declarations, Don't always assume notebook. Mention the threaded option to python serve command somewhere. Show usage of the various parameters and methods of all panel widgets. ","N Dimensional (Xarray, NumPy, etc.), Images, which are very slow to update in panel at the moment",,Local filesystem,MBs,,Panel,Less than 6 months,NumPy,NumPy,I don't use notebooks,Internally hosted apps,,2.0,,2,,,,,3,,,,Panel,,,,,,,,,,,,,,,,,,,"HoloViz Discourse, HoloViz Documentation, Stack Overflow",7 - Highest Priority,3,2,6,4,5,"Building custom components, Custom styling, Deploying or exporting, App responsivity",1 - Never,1 - Never,4,5 - All the time,,,,,,,,,Very satisfied,"Bug fixes, More examples in my domain, Performance improvements",,9.0,Yes,,Bokeh,,Yes,VS Code,,1.0,
35,2,3,,1 - Beginner,2,,3,,HoloViz docs,Research & Development (Non-academic),"image processing, data analysis",Data Scientist,Desktop workstation,"Create a guide on choosing the most appropriate package to work with, Create examples of when and how to switch between different packages","N Dimensional (Xarray, NumPy, etc.), Streaming","CSV, HDF5, JSON","Local filesystem, Network filesystem",GBs,"Analyze and explore data, Build and share interactive visualizations/dashboards, Report statistical results",Panel,1 - 3 years,"NumPy, Pandas, Xarray","Bokeh, NumPy, Pandas, SciPy, scikit-learn, Xarray","Jupyter Lab, VS Code Notebook","Exported HTML, Internally hosted apps",,4.0,4,4,,,,,4,,,I read through the tutorial on HoloViz.org,Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",3,5,7 - Highest Priority,1 - Lowest priority,6,2,"Building custom components, Debugging, App responsivity, Working with other HoloViz packages",1 - Never,1 - Never,5 - All the time,1 - Never,,,,,,,,,Very satisfied,"More examples in my domain, Performance improvements",,10.0,No thanks,,Bokeh,,Yes,VS Code,,1.0,
36,2,3,,,,,3,,HoloViz docs,Engineering,Geoscience,Software Engineer/Developer,"Cloud, Desktop workstation, Personal laptop","Create a guide on choosing the most appropriate package to work with, Create examples of when and how to switch between different packages","Tabular/Columnar (Pandas, etc.)","CSV, JSON",SQL database,"KBs, MBs, GBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards",Panel,1 - 3 years,"NumPy, Pandas","Bokeh, Matplotlib, NumPy, Pandas, SciPy",I don't use notebooks,Internally hosted apps,Microsoft Azure,3.0,2,3,,,,,3,,4.0,"I downloaded the tutorial notebooks and ran them locally, I read through the tutorial on HoloViz.org",Param,1 - Lowest priority,,,7 - Highest priority,6,4,2,5,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",,,,,,,,,,,,,,,,,,,,Somewhat satisfied,"Better documentation, Performance improvements",Add type hints and stubs to allow static check and autocomplete. That is the most lacking feature of param.,7.0,Yes,,,,Yes,"Vim, VS Code",,,
37,3,4,1 - Beginner,1 - Beginner,3,1 - Beginner,2,1 - Beginner,LinkedIn,Finance,Risk,Executive,Personal laptop,"Create a guide on choosing the most appropriate package to work with, Create examples of when and how to switch between different packages","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, JSON, Excel, SQL","Network filesystem, SQL database",GBs,"Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",Panel,1 - 3 years,"NumPy, Pandas","Matplotlib, NumPy, Pandas, Plotly, SciPy, scikit-learn",Jupyter Lab,"Exported HTML, Internally hosted apps, Entire notebooks","Flask, PyScript",2.0,4,4,,,4,,,,,I just learned about it from this survey.,Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",6,4,5,3,2,1 - Lowest priority,"Building custom components, Custom styling, Custom layout, Defining links with Javascript, Two DataFrame packages. Which to use?",4,2,2,4,,,,,,,,,Very satisfied,More examples in my domain,An easy way to separate Javascript/HTML Panel front end from Python Panel API.,10.0,Yes,,"Bokeh, Matplotlib, Plotly",,Yes,"VS Code, JupyterLab",,1.0,
38,1 - Beginner,2,,,2,,1 - Beginner,,"HoloViz blog, HoloViz discourse, HoloViz docs",Finance,,Software Engineer/Developer,"Cluster, Cloud, Desktop workstation",,"N Dimensional (Xarray, NumPy, etc.), Streaming, Tabular/Columnar (Pandas, etc.)","CSV, JSON, Parquet","Blob / Object Storage, Local filesystem, Network filesystem","KBs, MBs, GBs","Analyze and explore data, Build and share interactive visualizations/dashboards, Gather and clean data",Panel,6 months - 1 year,Pandas,"NumPy, Pandas",Jupyter Lab,"Internally hosted apps, Entire notebooks","Flask, MyBinder",4.0,2,3,,,3,,1 - Not Effective,,,"I read through the tutorial on HoloViz.org, I watched a guided talk through the tutorial",Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation",1 - Lowest priority,7 - Highest Priority,6,3,4,5,"Authentication, Building custom components, Composing templates, Debugging, App responsivity",4,2,1 - Never,2,,,,,,,,,Somewhat satisfied,"Bug fixes, Performance improvements",,10.0,No thanks,,Bokeh,,Yes,VS Code,,2.0,
39,4,3,1 - Beginner,3,3,1 - Beginner,3,1 - Beginner,HoloViz docs,Research & Development (Non-academic),,Data Scientist,"Cluster, Cloud, Personal laptop","Improve the reference API material with examples and type declarations, Redesign the appearance and story of homepages","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, HDF5, JSON, Parquet","Blob / Object Storage, Local filesystem, Network filesystem, Python Pickle, SQL database","KBs, MBs, GBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",hvPlot,6 months - 1 year,"NumPy, Pandas","Bokeh, Intake, Matplotlib, NumPy, Pandas, SciPy, scikit-learn","Jupyter Notebook, Jupyter Lab, VS Code Notebook","Exported HTML, Exported images, Internally hosted apps, Entire notebooks","Anaconda Enterprise, Flask, Microsoft Azure, Nginx",1.0,2,2,,2,2,,2,,,,HoloViews,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Documentation, Stack Overflow",,,,,,,,,,,,2,3,4,7 - Highest Priority,6,5,"Deploying or exporting, Element containers (Layout, Overlay, HoloMap, etc), Streaming data, Timeseries data",HoloViews,Somewhat dissatisfied,"Better documentation, Bug fixes, Performance improvements",,4.0,Yes,,,Bokeh,Yes,VS Code,,,4.0
40,3,5 - Advanced,1 - Beginner,1 - Beginner,3,1 - Beginner,1 - Beginner,1 - Beginner,HoloViz blog,Finance,Financial Markets,Software Engineer/Developer,"Cloud, Desktop workstation, Personal laptop","I had issues around figuring out oauthentication on Azure (Both AAD and Google).  A lot of trial and error got me to getting it working.  The other thing early on in my development was a multipage app.  I ended up solving this with dynamics tabs, but perhaps that being the most useful solution should be highlighted more.","Tabular/Columnar (Pandas, etc.)","CSV, JSON","Blob / Object Storage, Local filesystem, Python Pickle, SQL database","MBs, GBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication, Gather and clean data, Report statistical results",Panel,1 - 3 years,"NumPy, Pandas","Bokeh, Matplotlib, NumPy, Pandas, Plotly, SciPy, scikit-learn, statsmodels","Jupyter Notebook, Jupyter Lab, VS Code Notebook","Externally hosted apps, Hosted apps on Azure",Microsoft Azure,4.0,4,5 - Very Effective,3,3,5 - Very Effective,3,4,3,,I have not,Panel,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",1 - Lowest priority,6,5,4,3,2,,4,5 - All the time,1 - Never,1 - Never,,,,,,,,,Somewhat satisfied,New features,Love your work.,10.0,Yes,,"Bokeh, ECharts, Matplotlib, Plotly",,Yes,VS Code,,2.0,
41,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,Twitter,Energy,,Business Analyst,Desktop workstation,Create a short tutorial for each individual package,Network Graph,JSON,Local filesystem,GBs,Gather and clean data,Colorcet,Less than 6 months,Pandas,Bokeh,PyCharm Notebook,Exported HTML,Google Cloud Platform,5.0,4,4,4,4,4,4,4,4,4.0,I read through the tutorial on HoloViz.org,Datashader,6,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat dissatisfied,More examples in my domain,,7.0,Yes,,,,No,"PyCharm, VS Code",,,
42,2,3,,,2,,1 - Beginner,,Word of mouth,Research & Development (Non-academic),Metallurgy,Data Scientist,Cloud,"Improve the reference API material with examples and type declarations, I had issue following the param documentation. More examples would be beneficial.","Tabular/Columnar (Pandas, etc.)",CSV,Dremio,MBs,"Analyze and explore data, Create visualizations for publication, Report statistical results",Panel,1 - 3 years,"NumPy, Pandas","Matplotlib, NumPy, Pandas, Plotly",Jupyter Notebook,Internally hosted apps,Anaconda Enterprise,3.0,4,5 - Very Effective,,,4,,2,,,"I downloaded the tutorial notebooks and ran them locally, I read through the tutorial on HoloViz.org",Panel,,,,,,,,,,,,,,,,,,,Stack Overflow,6,5,7 - Highest Priority,4,3,2,Building custom components,2,2,5 - All the time,4,,,,,,,,,,More examples in my domain,,9.0,Yes,,"Bokeh, Matplotlib, Plotly",,Yes,Anaconda enterprise,,4.0,
43,3,3,3,1 - Beginner,4,1 - Beginner,1 - Beginner,1 - Beginner,HoloViz gitter,Government,Geosciences,Applied Scientist,"Cloud, HPC system","Improve the reference API material with examples and type declarations, Use Sphinx like nearly everyone else!","N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, HDF5, JSON, Parquet, Zarr",Blob / Object Storage,"GBs, TBs, PBs","Analyze and explore data, Build and share interactive visualizations/dashboards, Gather and clean data",GeoViews,More than 3 years,"GeoPandas, Pandas, Xarray","Dask, GeoPandas, Intake, NumPy, Pandas, Xarray","Jupyter Lab, Colab Notebook, AWS SageMaker Studio Lab (AWS answer to Colab)","Exported HTML, Externally hosted apps, Internally hosted apps, Entire notebooks, gist => nbviewer",Amazon Web Services,3.0,,4,4,,4,,,,,"I launched the tutorial on cloud infrastructure (e.g. mybinder.org), I watched a guided talk through the tutorial",hvPlot,,,5 - All the time,,,,,,2,4,5,7 - Highest priority,3,6,"Custom styling, Geographic data, Multi-dimensional array data, Using widgets",2,1 - Never,hvPlot,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, HoloViz Gitter, Stack Overflow",,,,,,,,,,,,,,,,,,,,Very satisfied,"Better documentation, More examples in my domain","When issues are answered in Discourse, Gitter, SO, etc, make sure that info is also in the foundational documentation for the packages",10.0,Yes,Bokeh,,,Yes,"VS Code, JupyterLab",3.0,,
44,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,1 - Beginner,HoloViz blog,Finance,,Data Scientist,Personal laptop,Create examples of when and how to switch between different packages,"N Dimensional (Xarray, NumPy, etc.)",CSV,"Local filesystem, SQL database",GBs,"Analyze and explore data, Build and deploy models, Gather and clean data, Report statistical results",hvPlot,Less than 6 months,"NumPy, Pandas","Matplotlib, NumPy, Pandas, SciPy, scikit-learn, statsmodels",Jupyter Notebook,Exported images,,3.0,,,,,3,,,,,I downloaded the tutorial notebooks and ran them locally,hvPlot,,,5 - All the time,,,,,,6,7 - Highest priority,5,1 - Lowest priority,3,2,Layouts,,,hvPlot,None,,,,,,,,,,,,,,,,,,,,Neither satisfied nor dissatisfied,,,5.0,No thanks,Matplotlib,,,I don't know,Spyder,5.0,,
45,3,4,,1 - Beginner,,,4,,HoloViz docs,Academic Research,Machine learning,Data Scientist,Desktop workstation,Improve the reference API material with examples and type declarations,"N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, Parquet","Network filesystem, SQL database","MBs, GBs, TBs","Analyze and explore data, Build and deploy models, Build and share interactive visualizations/dashboards, Create visualizations for publication",HoloViews,6 months - 1 year,"NumPy, Pandas, Xarray","GeoPandas, NumPy, Pandas, Plotly, SciPy, scikit-learn, TensorFlow, Xarray",Jupyter Lab,"Exported HTML, Exported images, Internally hosted apps",,3.0,4,4,,,,,5 - Very Effective,,,,HoloViews,,,,,,,,,,,,,,,,,,,"GitHub Issues, HoloViz Discourse, HoloViz Documentation",,,,,,,,,,,,2,5,3,,6,4,"Applying customizations using the options system, Debugging",,Somewhat satisfied,"Better documentation, Bug fixes",,9.0,Yes,,,Bokeh,Yes,Vim,,,2.0
46,3,3,1 - Beginner,3,4,2,2,1 - Beginner,HoloViz docs,Research & Development (Non-academic),Chemistry,Data Scientist,"Cluster, Personal laptop","Create a short tutorial for each individual package, Improve the reference API material with examples and type declarations","Streaming, Tabular/Columnar (Pandas, etc.)","CSV, Parquet","Local filesystem, Network filesystem, SQL database","MBs, GBs","Analyze and explore data, Build and share interactive visualizations/dashboards, Gather and clean data",hvPlot,6 months - 1 year,"NumPy, Pandas","Dask, Matplotlib, NumPy, Pandas, Plotly","Jupyter Lab, VS Code Notebook","Entire notebooks, Screenshot images",Jupyter Hub,3.0,4,3,3,3,3,4,2,2,,I watched a guided talk through the tutorial,hvPlot,,,4,,,,,,4,5,7 - Highest priority,6,2,3,"Layouts, Plotting with different backends, Working with other HoloViz packages",2,1 - Never,hvPlot,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, Stack Overflow",,,,,,,,,,,,,,,,,,,,Neither satisfied nor dissatisfied,"Better documentation, Bug fixes",,5.0,Yes,Bokeh,,,Yes,VS Code,3.0,,
47,3,4,3,2,4,2,2,1 - Beginner,HoloViz docs,Research & Development (Non-academic),Climate Science,Data Scientist,"Cluster, Desktop workstation, HPC system",Improve the reference API material with examples and type declarations,"N Dimensional (Xarray, NumPy, etc.), Tabular/Columnar (Pandas, etc.)","CSV, HDF5, Zarr",Network filesystem,TBs,"Analyze and explore data, Build and share interactive visualizations/dashboards",hvPlot,1 - 3 years,"Dask.Array, GeoPandas, NumPy, Pandas, Xarray","Bokeh, Dask, GeoPandas, Intake, Matplotlib, NumPy, Pandas, SciPy, scikit-learn, statsmodels, Xarray","Jupyter Lab, PyCharm Notebook","Exported HTML, Exported images, Internally hosted apps, Entire notebooks","Flask, Nginx",2.0,2,3,2,,3,,,,,,hvPlot,,,5 - All the time,,,,,,2,7 - Highest priority,5,6,3,1 - Lowest priority,"Comparing APIs, Custom styling, Geographic data, Layouts, Streaming data, Working with other HoloViz packages",2,1 - Never,hvPlot,"GitHub Issues, HoloViz Discourse, HoloViz Documentation, HoloViz Gitter, Stack Overflow",,,,,,,,,,,,,,,,,,,,Somewhat satisfied,"Better documentation, Performance improvements",,9.0,No thanks,"Bokeh, Matplotlib",,,Yes,PyCharm,3.0,,
